Version,Name,Size,NR,NAuth,LOC added,MAX LOC added,AVG LOC added,Churn,MAX Churn,AVG Churn,Age,Buggy
3.3.6,src/java/main/org/apache/zookeeper/cli/Ls2Command.java,186,1,1,62,62,62.00,62,62,62.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/cli/LsCommand.java,255,1,1,85,85,85.00,85,85,85.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/cli/SetAclCommand.java,246,1,1,82,82,82.00,82,82,82.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/cli/SetCommand.java,225,1,1,75,75,75.00,75,75,75.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/cli/SetQuotaCommand.java,600,1,1,200,200,200.00,200,200,200.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/cli/StatCommand.java,243,1,1,81,81,81.00,81,81,81.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/cli/StatPrinter.java,147,1,1,49,49,49.00,49,49,49.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/cli/SyncCommand.java,192,1,1,64,64,64.00,64,64,64.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/client/ConnectStringParser.java,696,1,1,87,87,87.00,87,87,87.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/client/FourLetterWordMain.java,395,1,1,79,79,79.00,79,79,79.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/client/HostProvider.java,488,1,1,61,61,61.00,61,61,61.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/client/StaticHostProvider.java,805,1,1,101,101,101.00,101,101,101.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/client/ZooKeeperSaslClient.java,2899,3,2,565,446,188.33,522,446,174.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/common/AtomicFileOutputStream.java,230,1,1,115,115,115.00,115,115,115.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/common/IOUtils.java,246,1,1,123,123,123.00,123,123,123.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/common/PathTrie.java,4526,1,1,284,284,284.00,284,284,284.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/common/PathUtils.java,1442,1,1,103,103,103.00,103,103,103.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/jmx/CommonNames.java,464,1,1,29,29,29.00,29,29,29.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/jmx/MBeanRegistry.java,3251,1,1,215,215,215.00,215,215,215.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/jmx/ManagedUtil.java,1145,1,1,71,71,71.00,71,71,71.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/jmx/ZKMBeanInfo.java,576,1,1,36,36,36.00,36,36,36.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/ByteBufferInputStream.java,1294,1,1,82,82,82.00,82,82,82.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/ByteBufferOutputStream.java,357,1,1,51,51,51.00,51,51,51.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/ConnectionBean.java,2544,1,1,173,173,173.00,173,173,173.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/ConnectionMXBean.java,1448,1,1,98,98,98.00,98,98,98.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/DataNode.java,2721,1,1,174,174,174.00,174,174,174.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/DataTree.java,20197,1,1,1302,1302,1302.00,1302,1302,1302.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/DataTreeBean.java,1039,1,1,61,61,61.00,61,61,61.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/DataTreeMXBean.java,752,1,1,47,47,47.00,47,47,47.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/DatadirCleanupManager.java,1344,1,1,192,192,192.00,192,192,192.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/FinalRequestProcessor.java,6179,1,1,414,414,414.00,414,414,414.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/LogFormatter.java,1588,1,1,104,104,104.00,104,104,104.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/NIOServerCnxn.java,20105,1,1,1157,1157,1157.00,1157,1157,1157.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/NIOServerCnxnFactory.java,2868,2,1,325,323,162.50,309,323,154.50,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/NettyServerCnxn.java,7601,1,1,852,852,852.00,852,852,852.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/NettyServerCnxnFactory.java,3678,2,1,415,414,207.50,399,414,199.50,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/ObserverBean.java,540,1,1,45,45,45.00,45,45,45.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java,10066,1,1,738,738,738.00,738,738,738.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/PurgeTxnLog.java,2185,1,1,129,129,129.00,129,129,129.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/Request.java,3979,1,1,256,256,256.00,256,256,256.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/RequestProcessor.java,650,1,1,44,44,44.00,44,44,44.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/ServerCnxn.java,4805,1,1,452,452,452.00,452,452,452.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/ServerCnxnFactory.java,1341,2,1,209,149,104.50,209,149,104.50,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/ServerConfig.java,1725,1,1,112,112,112.00,112,112,112.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/ServerStats.java,2284,1,1,140,140,140.00,140,140,140.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/SessionTracker.java,1227,1,1,81,81,81.00,81,81,81.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/SessionTrackerImpl.java,4338,2,2,283,274,141.50,279,274,139.50,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/SnapshotFormatter.java,372,1,1,124,124,124.00,124,124,124.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/Stats.java,612,1,1,68,68,68.00,68,68,68.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/SyncRequestProcessor.java,3003,1,1,192,192,192.00,192,192,192.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/TraceFormatter.java,2061,1,1,123,123,123.00,123,123,123.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/WatchManager.java,2543,1,1,171,171,171.00,171,171,171.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/ZKDatabase.java,5276,1,1,490,490,490.00,490,490,490.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/ZooKeeperSaslServer.java,920,2,1,134,131,67.00,134,131,67.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/ZooKeeperServer.java,13754,1,1,961,961,961.00,961,961,961.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/ZooKeeperServerBean.java,2159,1,1,147,147,147.00,147,147,147.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/ZooKeeperServerMXBean.java,1592,1,1,110,110,110.00,110,110,110.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/ZooKeeperServerMain.java,2036,1,1,128,128,128.00,128,128,128.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/ZooTrace.java,1571,1,1,93,93,93.00,93,93,93.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/auth/AuthenticationProvider.java,1393,1,1,82,82,82.00,82,82,82.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/auth/DigestAuthenticationProvider.java,2322,1,1,139,139,139.00,139,139,139.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/auth/DigestLoginModule.java,427,1,1,61,61,61.00,61,61,61.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/auth/IPAuthenticationProvider.java,1987,1,1,117,117,117.00,117,117,117.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/auth/KerberosName.java,2926,1,1,418,418,418.00,418,418,418.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/auth/ProviderRegistry.java,1305,1,1,77,77,77.00,77,77,77.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/auth/SASLAuthenticationProvider.java,490,1,1,70,70,70.00,70,70,70.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/auth/SaslServerCallbackHandler.java,1040,2,1,153,148,76.50,152,148,76.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/persistence/FileSnap.java,3985,1,1,250,250,250.00,250,250,250.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/persistence/FileTxnLog.java,10128,1,1,661,661,661.00,661,661,661.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/persistence/FileTxnSnapLog.java,5289,1,1,381,381,381.00,381,381,381.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/persistence/SnapShot.java,1086,1,1,66,66,66.00,66,66,66.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/persistence/TxnLog.java,2026,1,1,121,121,121.00,121,121,121.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/persistence/Util.java,5482,1,1,326,326,326.00,326,326,326.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/quorum/AckRequestProcessor.java,884,1,1,54,54,54.00,54,54,54.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/quorum/AuthFastLeaderElection.java,16235,1,1,972,972,972.00,972,972,972.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/quorum/CommitProcessor.java,3179,1,1,185,185,185.00,185,185,185.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/quorum/Election.java,453,1,1,27,27,27.00,27,27,27.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java,13732,2,2,906,901,453.00,903,901,451.50,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/quorum/Follower.java,4055,1,1,167,167,167.00,167,167,167.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/quorum/FollowerBean.java,800,1,1,50,50,50.00,50,50,50.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/quorum/FollowerMXBean.java,656,1,1,41,41,41.00,41,41,41.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/quorum/FollowerRequestProcessor.java,1875,1,1,113,113,113.00,113,113,113.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/quorum/FollowerZooKeeperServer.java,3093,1,1,160,160,160.00,160,160,160.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/quorum/Leader.java,13015,1,1,958,958,958.00,958,958,958.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/quorum/LeaderBean.java,848,1,1,53,53,53.00,53,53,53.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/quorum/LeaderElection.java,4440,1,1,293,293,293.00,293,293,293.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/quorum/LeaderElectionBean.java,672,1,1,42,42,42.00,42,42,42.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/quorum/LeaderElectionMXBean.java,496,1,1,31,31,31.00,31,31,31.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/quorum/LeaderMXBean.java,576,1,1,36,36,36.00,36,36,36.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/quorum/LeaderZooKeeperServer.java,2836,1,1,177,177,177.00,177,177,177.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/quorum/Learner.java,5305,1,1,482,482,482.00,482,482,482.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/quorum/LearnerHandler.java,6894,1,1,629,629,629.00,629,629,629.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/quorum/LearnerSessionTracker.java,1129,1,1,96,96,96.00,96,96,96.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/quorum/LearnerSyncRequest.java,408,1,1,34,34,34.00,34,34,34.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/quorum/LearnerZooKeeperServer.java,1716,1,1,144,144,144.00,144,144,144.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/quorum/LocalPeerBean.java,1221,1,1,79,79,79.00,79,79,79.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/quorum/LocalPeerMXBean.java,1167,1,1,77,77,77.00,77,77,77.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/quorum/Observer.java,1676,1,1,135,135,135.00,135,135,135.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/quorum/ObserverMXBean.java,444,1,1,37,37,37.00,37,37,37.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/quorum/ObserverRequestProcessor.java,1506,1,1,127,127,127.00,127,127,127.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/quorum/ObserverZooKeeperServer.java,1383,1,1,115,115,115.00,115,115,115.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/quorum/ProposalRequestProcessor.java,1443,1,1,93,93,93.00,93,93,93.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/quorum/QuorumBean.java,704,1,1,44,44,44.00,44,44,44.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/quorum/QuorumCnxManager.java,12555,1,1,884,884,884.00,884,884,884.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/quorum/QuorumMXBean.java,544,1,1,34,34,34.00,34,34,34.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java,16314,1,1,1343,1343,1343.00,1343,1343,1343.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeerConfig.java,6069,1,1,511,511,511.00,511,511,511.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeerMain.java,2524,1,1,164,164,164.00,164,164,164.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/quorum/QuorumStats.java,1165,1,1,68,68,68.00,68,68,68.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/quorum/QuorumZooKeeperServer.java,659,1,1,58,58,58.00,58,58,58.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/quorum/ReadOnlyBean.java,266,1,1,38,38,38.00,38,38,38.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/quorum/ReadOnlyRequestProcessor.java,867,1,1,129,129,129.00,129,129,129.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/quorum/ReadOnlyZooKeeperServer.java,1008,1,1,144,144,144.00,144,144,144.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/quorum/RemotePeerBean.java,720,1,1,45,45,45.00,45,45,45.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/quorum/RemotePeerMXBean.java,528,1,1,33,33,33.00,33,33,33.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/quorum/SendAckRequestProcessor.java,1260,1,1,80,80,80.00,80,80,80.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/quorum/ServerBean.java,608,1,1,38,38,38.00,38,38,38.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/quorum/ServerMXBean.java,528,1,1,33,33,33.00,33,33,33.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/quorum/StateSummary.java,399,1,1,57,57,57.00,57,57,57.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/quorum/Vote.java,1432,1,1,106,106,106.00,106,106,106.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/quorum/flexible/QuorumHierarchical.java,3984,1,1,374,374,374.00,374,374,374.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/quorum/flexible/QuorumMaj.java,979,1,1,153,153,153.00,153,153,153.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/quorum/flexible/QuorumVerifier.java,479,1,1,42,42,42.00,42,42,42.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/util/KerberosUtil.java,90,1,1,45,45,45.00,45,45,45.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/util/SerializeUtils.java,2059,1,1,141,141,141.00,141,141,141.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/util/VerifyingFileFactory.java,574,1,1,82,82,82.00,82,82,82.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/server/util/ZxidUtils.java,238,1,1,34,34,34.00,34,34,34.00,7,No
3.3.6,src/java/main/org/apache/zookeeper/version/util/VerGen.java,2614,1,1,177,177,177.00,177,177,177.00,7,No
3.3.6,src/java/systest/org/apache/zookeeper/test/system/BaseSysTest.java,4231,1,1,265,265,265.00,265,265,265.00,7,No
3.3.6,src/java/systest/org/apache/zookeeper/test/system/DuplicateNameException.java,416,1,1,26,26,26.00,26,26,26.00,7,No
3.3.6,src/java/systest/org/apache/zookeeper/test/system/GenerateLoad.java,11389,1,1,711,711,711.00,711,711,711.00,7,No
3.3.6,src/java/systest/org/apache/zookeeper/test/system/Instance.java,944,1,1,59,59,59.00,59,59,59.00,7,No
3.3.6,src/java/systest/org/apache/zookeeper/test/system/InstanceContainer.java,4962,1,1,311,311,311.00,311,311,311.00,7,No
3.3.6,src/java/systest/org/apache/zookeeper/test/system/InstanceManager.java,5494,1,1,345,345,345.00,345,345,345.00,7,No
3.3.6,src/java/systest/org/apache/zookeeper/test/system/NoAssignmentException.java,384,1,1,24,24,24.00,24,24,24.00,7,No
3.3.6,src/java/systest/org/apache/zookeeper/test/system/NoAvailableContainers.java,448,1,1,28,28,28.00,28,28,28.00,7,No
3.3.6,src/java/systest/org/apache/zookeeper/test/system/QuorumPeerInstance.java,4382,1,1,276,276,276.00,276,276,276.00,7,No
3.3.6,src/java/systest/org/apache/zookeeper/test/system/SimpleClient.java,1842,1,1,114,114,114.00,114,114,114.00,7,No
3.3.6,src/java/systest/org/apache/zookeeper/test/system/SimpleSysTest.java,2727,1,1,171,171,171.00,171,171,171.00,7,No
3.3.6,src/java/test/org/apache/zookeeper/ClientReconnectTest.java,546,1,1,78,78,78.00,78,78,78.00,7,No
3.3.6,src/java/test/org/apache/zookeeper/JUnit4ZKTestRunner.java,647,1,1,65,65,65.00,65,65,65.00,7,No
3.3.6,src/java/test/org/apache/zookeeper/JaasConfiguration.java,75,1,1,75,75,75.00,75,75,75.00,3,No
3.3.6,src/java/test/org/apache/zookeeper/MultiResponseTest.java,504,1,1,72,72,72.00,72,72,72.00,7,No
3.3.6,src/java/test/org/apache/zookeeper/MultiTransactionRecordTest.java,476,1,1,68,68,68.00,68,68,68.00,7,No
3.3.6,src/java/test/org/apache/zookeeper/PortAssignment.java,449,1,1,35,35,35.00,35,35,35.00,7,No
3.3.6,src/java/test/org/apache/zookeeper/TestableZooKeeper.java,1436,1,1,102,102,102.00,102,102,102.00,7,No
3.3.6,src/java/test/org/apache/zookeeper/VerGenTest.java,600,1,1,75,75,75.00,75,75,75.00,7,No
3.3.6,src/java/test/org/apache/zookeeper/ZKTestCase.java,704,1,1,71,71,71.00,71,71,71.00,7,No
3.3.6,src/java/test/org/apache/zookeeper/ZooKeeperTest.java,2666,1,1,347,347,347.00,347,347,347.00,7,No
3.3.6,src/java/test/org/apache/zookeeper/server/CRCTest.java,3133,1,1,189,189,189.00,189,189,189.00,7,No
3.3.6,src/java/test/org/apache/zookeeper/server/DatadirCleanupManagerTest.java,637,1,1,91,91,91.00,91,91,91.00,7,No
3.3.6,src/java/test/org/apache/zookeeper/server/DeserializationPerfTest.java,1965,1,1,119,119,119.00,119,119,119.00,7,No
3.3.6,src/java/test/org/apache/zookeeper/server/InvalidSnapshotTest.java,1609,1,1,84,84,84.00,84,84,84.00,7,No
3.3.6,src/java/test/org/apache/zookeeper/server/PrepRequestProcessorTest.java,875,1,1,125,125,125.00,125,125,125.00,7,No
3.3.6,src/java/test/org/apache/zookeeper/server/SerializationPerfTest.java,2074,1,1,125,125,125.00,125,125,125.00,7,No
3.3.6,src/java/test/org/apache/zookeeper/server/ServerCnxnFactoryAccessor.java,168,1,1,24,24,24.00,24,24,24.00,7,No
3.3.6,src/java/test/org/apache/zookeeper/server/SessionTrackerTest.java,156,1,1,156,156,156.00,156,156,156.00,0,No
3.3.6,src/java/test/org/apache/zookeeper/server/ToStringTest.java,608,1,1,38,38,38.00,38,38,38.00,7,No
3.3.6,src/java/test/org/apache/zookeeper/server/TruncateCorruptionTest.java,646,1,1,323,323,323.00,323,323,323.00,7,No
3.3.6,src/java/test/org/apache/zookeeper/server/ZooKeeperServerMainTest.java,1901,1,1,138,138,138.00,138,138,138.00,7,No
3.3.6,src/java/test/org/apache/zookeeper/server/ZooKeeperServerTest.java,1893,1,1,137,137,137.00,137,137,137.00,7,No
3.3.6,src/java/test/org/apache/zookeeper/server/ZxidRolloverTest.java,1240,1,1,444,444,444.00,444,444,444.00,7,No
3.3.6,src/java/test/org/apache/zookeeper/server/quorum/LearnerTest.java,868,1,1,124,124,124.00,124,124,124.00,7,No
3.3.6,src/java/test/org/apache/zookeeper/server/quorum/QuorumPeerMainTest.java,6827,1,1,666,666,666.00,666,666,666.00,7,No
3.3.6,src/java/test/org/apache/zookeeper/server/quorum/QuorumPeerTestBase.java,1532,1,1,156,156,156.00,156,156,156.00,7,No
3.3.6,src/java/test/org/apache/zookeeper/server/quorum/Zab1_0Test.java,5808,1,1,1007,1007,1007.00,1007,1007,1007.00,7,No
3.3.6,src/java/test/org/apache/zookeeper/server/util/DynamicConfigBCTest.java,342,1,1,171,171,171.00,171,171,171.00,7,No
3.3.6,src/java/test/org/apache/zookeeper/server/util/PortForwarder.java,410,1,1,205,205,205.00,205,205,205.00,7,No
3.3.6,src/java/test/org/apache/zookeeper/server/util/VerifyingFileFactoryTest.java,476,1,1,68,68,68.00,68,68,68.00,7,No
3.3.6,src/java/test/org/apache/zookeeper/test/ACLCountTest.java,952,1,1,136,136,136.00,136,136,136.00,7,No
3.3.6,src/java/test/org/apache/zookeeper/test/ACLRootTest.java,1429,1,1,94,94,94.00,94,94,94.00,7,No
3.3.6,src/java/test/org/apache/zookeeper/test/ACLTest.java,3032,1,1,185,185,185.00,185,185,185.00,7,No
3.3.6,src/java/test/org/apache/zookeeper/test/AsyncHammerTest.java,2949,1,1,245,245,245.00,245,245,245.00,7,No
3.3.6,src/java/test/org/apache/zookeeper/test/AsyncOps.java,9392,1,1,570,570,570.00,570,570,570.00,7,No
3.3.6,src/java/test/org/apache/zookeeper/test/AsyncOpsTest.java,3205,1,1,192,192,192.00,192,192,192.00,7,No
3.3.6,src/java/test/org/apache/zookeeper/test/AsyncTest.java,3412,1,1,167,167,167.00,167,167,167.00,7,No
3.3.6,src/java/test/org/apache/zookeeper/test/AtomicFileOutputStreamTest.java,400,1,1,200,200,200.00,200,200,200.00,7,No
3.3.6,src/java/test/org/apache/zookeeper/test/AuthTest.java,1884,1,1,174,174,174.00,174,174,174.00,7,No
3.3.6,src/java/test/org/apache/zookeeper/test/ChrootAsyncTest.java,659,1,1,47,47,47.00,47,47,47.00,7,No
3.3.6,src/java/test/org/apache/zookeeper/test/ChrootClientTest.java,744,1,1,54,54,54.00,54,54,54.00,7,No
3.3.6,src/java/test/org/apache/zookeeper/test/ChrootTest.java,1873,1,1,136,136,136.00,136,136,136.00,7,No
3.3.6,src/java/test/org/apache/zookeeper/test/ClientBase.java,8896,2,1,605,599,302.50,605,599,302.50,7,No
3.3.6,src/java/test/org/apache/zookeeper/test/ClientHammerTest.java,2943,1,1,245,245,245.00,245,245,245.00,7,No
3.3.6,src/java/test/org/apache/zookeeper/test/ClientPortBindTest.java,1300,1,1,117,117,117.00,117,117,117.00,7,No
3.3.6,src/java/test/org/apache/zookeeper/test/ClientRetry.java,984,1,1,72,72,72.00,72,72,72.00,7,No
3.3.6,src/java/test/org/apache/zookeeper/test/ClientTest.java,12815,1,1,739,739,739.00,739,739,739.00,7,No
